"Name","type","ratings","latitude","longitude","place_id"
"JJA IMPRESIONES","",0,-24.7986441,-65.4351267,"ChIJRX92GwDDG5QRZkvK4AtiitI"
"Taller Nuevo","",0,-24.7982706,-65.4356463,"ChIJ2RNLdQDDG5QRhFcTHLuQhEc"
"Nature and Fitness","",0,-24.7633243,-65.3907749,"ChIJx3orMwDDG5QRMPAW_yCrArA"
"FLOR DISEÑOS E IMPRESIONES","",0,-24.8380933,-65.439505,"ChIJAaEeZYjDG5QRO4bPTvhdtSM"
"Productos koch","",0,-24.8388714,-65.440103,"ChIJY4r3TwDDG5QRp47YkPJevVc"
"Vivero el Colibrí","",0,-24.8364689,-65.4409412,"ChIJ2VIc1DrDG5QRgohd5GuTDJw"
"Quincho ""Los Leones""","",0,-24.8366768,-65.4414008,"ChIJOxiLRP_DG5QRSgb_DrNJUOU"
"Irene","",0,-24.8390491,-65.4409639,"ChIJyW9P48zDG5QRiFq_EXRpYaU"
"SUPRA DESARROLLOS S.A.","",0,-24.8364254,-65.4419025,"ChIJBRu-G57DG5QROwGthf4GN5g"
"Relaciones Internacionales","",0,-24.7840687,-65.4018701,"ChIJvXD9XZbDG5QRCUYKEtETFJo"
"SOHO.com Sistemas","",0,-24.7966308,-65.4192935,"ChIJ_0SBKq_DG5QR51AQwogiO4w"
"Lic. María del Luján Olivera","",0,-24.7966624,-65.4191668,"ChIJs1_mKq_DG5QRbnhySSlYRTQ"
"Transporte Vargas","",0,-24.7966786,-65.4196828,"ChIJU1lB0q7DG5QRzj6viLmHmvI"
"Loteria de Salta","",0,-24.7966695,-65.419039,"ChIJIeP6E5PDG5QRtYMNnB7gzRA"
"7Rayos spinning","",0,-24.7962546,-65.4187129,"ChIJp1Llh_HDG5QRN3b--uKbNNU"
"Fuegolandia","",0,-24.7968262,-65.4200264,"ChIJF6GY0q7DG5QRg3aavFqUxcw"
"El Mura","",5,-24.7968278,-65.4200331,"ChIJXVaf0q7DG5QRP94rVPZk2lU"
"Union Personal De Enfermeria","",0,-24.7955464,-65.4192027,"ChIJsRlfIK_DG5QRaNvC8s6CSp4"
"Salta","",2,-24.7717232,-65.3981242,"ChIJc0UuD-zDG5QRIMEYOIR33NI"
"Tres cerritos","",0,-24.7702893,-65.3953073,"ChIJ-Yh9Fp_DG5QRNS5EyOgPV_U"
"SDM Refrigeración","",0,-24.7705102,-65.3954227,"ChIJS56F7nnDG5QRhJuR5TQiPSY"
"Desa","",0,-24.7701049,-65.3956094,"ChIJczdNh-7DG5QR6gKCeEv-O_k"
"MIMA Design Store","",0,-24.7855012,-65.407748,"ChIJo0rEDkfDG5QRlOHufWBs_fM"
"Cero es Tres Salta","",1,-24.7854674,-65.407946,"ChIJaZUJLwDDG5QRhMoJWxZPq6w"
"RF Comercio Exterior","",0,-24.7856847,-65.4075446,"ChIJYenjTbzDG5QRj5XDFNAb9iw"
"Proyecto Centenario","",0,-24.785936,-65.4079035,"ChIJ31u7UbzDG5QRXKZO7SQfXUk"
"dental . salud y estetica drs martel","",0,-24.7852711,-65.4081662,"ChIJQx-9SbzDG5QRheovIHJTugc"
"Gregorio Perez","",0,-24.786,-65.408,"ChIJs7H9ULzDG5QRVVUskO0lBjI"
"Parapentes","",0,-24.786032,-65.4078203,"ChIJD0deUbzDG5QRj2LCf9A_vcE"
"Santino","",2,-24.7860237,-65.4079345,"ChIJAdMQUbzDG5QRzD46ChRWgZM"
"F Y C Agroservicios S R L","",0,-24.7975697,-65.4265861,"ChIJvWr4mKzDG5QRmUaApsBukv8"
"Vaca Ernesto - Metalurgica","",1,-24.7975214,-65.4271833,"ChIJLyu6pKzDG5QRgVWxmdVMsv8"
"Refrigeracion cardozo","",0,-24.7977414,-65.4256455,"ChIJxdmvwCLDG5QRFazxNIddjjs"
"Ploteo","",0,-24.7713088,-65.3934891,"ChIJ6SkH7e3DG5QR8vMFOOw5T2w"
"Fundacion I M C E J Y SA C E J","",1,-24.776,-65.394936,"ChIJd8fu0pLDG5QRbLhNR99s2A4"
"Sandwichera Q'Compadre","",0,-24.8360321,-65.4228387,"ChIJedyMjTLDG5QRghtIzHgIfmY"
"Moebius","",1,-24.806123,-65.4070904,"ChIJ-flTgQzDG5QRxkOrnKpuxsA"
